id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,av1,av2,av3,av4,av5,av6,av7,av8,av9,av10,av11,av12,av13,av14,av15,av16,av17,av18,av19,av20,av21,sd1,sd2,sd3,sd4,sd5,sd6,sd7,sd8,sd9,sd10,sd11,sd12,sd13,sd14,sd15,sd16,sd17,sd18,sd19,sd20,sd21,ttf,label_bnc,label_mcc
68,187,-0.0015,-0.0004,100.0,518.67,643.21,1602.07,1427.25,14.62,21.61,552.0,2388.2,9086.59,1.3,48.04,520.47,2388.22,8160.32,8.4867,0.03,396,2388,100.0,38.63,23.1989,518.67,643.5879999999994,1600.7740000000017,1422.7179999999994,14.62,21.609999999999992,551.718,2388.2079999999996,9086.046000000008,1.3,47.980000000000025,520.124,2388.196000000002,8158.082,8.501879999999993,0.03,396.2,2388.0,100.0,38.561999999999976,23.16446000000001,0.0,0.31379929891450137,5.259441985611622,3.2059585150086067,0.0,0.0,0.3351417610452101,0.03834057901389598,4.9834004454750565,0.0,0.11379806676713583,0.26838405317292024,0.030495901371772462,3.2740830777394607,0.02293102701581184,0.0,0.8366600265341664,0.0,0.0,0.12316655390159396,0.0767353438775354,8,1,2
69,54,-0.0029,-0.0003,100.0,518.67,642.31,1593.68,1403.96,14.62,21.61,553.66,2388.12,9048.62,1.3,47.37,521.84,2388.16,8128.39,8.4387,0.03,393,2388,100.0,38.95,23.1958,518.67,642.2379999999998,1589.5039999999995,1402.3860000000016,14.62,21.61,553.4420000000002,2388.1100000000006,9045.748000000003,1.3,47.44600000000003,521.7940000000001,2388.112000000001,8130.147999999998,8.427539999999995,0.03,392.2,2388.0,100.0,38.90400000000002,23.264680000000006,0.0,0.4716672555944169,4.475927836773323,2.7273760283467556,0.0,0.0,0.3206555784640806,0.028284271247113604,2.4682929323707947,0.0,0.08961026726887888,0.16607227342369663,0.03701351104621105,5.032208262780705,0.01653989117255531,0.0,0.447213595499973,0.0,0.0,0.12601587201618147,0.04810220369172754,121,0,0
70,152,0.002,-0.0001,100.0,518.67,642.71,1588.56,1406.49,14.62,21.61,553.01,2388.1,9054.84,1.3,47.67,521.65,2388.11,8133.88,8.4349,0.03,394,2388,100.0,38.85,23.2231,518.67,642.8940000000007,1589.5300000000007,1407.9220000000014,14.62,21.61,553.3679999999998,2388.0999999999995,9055.725999999993,1.3,47.58399999999996,521.4499999999992,2388.1300000000033,8135.102000000011,8.44781999999999,0.03,392.8,2388.0,100.0,38.80600000000004,23.273659999999957,0.0,0.4083258502712562,2.2523321247092922,2.3935057969409965,0.0,0.0,0.27653209578608456,0.02449489742922431,3.634230317407576,0.0,0.0638748776907393,0.5338070812564192,0.029154759468687477,4.46671243757717,0.011756997916131289,0.0,0.8366600265342047,0.0,0.0,0.07300684899369866,0.05062749253121358,94,0,0
71,68,0.0021,0.0003,100.0,518.67,642.52,1585.45,1400.97,14.62,21.61,553.17,2388.01,9068.53,1.3,47.35,522.42,2388.08,8146.19,8.4386,0.03,391,2388,100.0,38.93,23.3188,518.67,642.3739999999997,1585.5320000000004,1400.6599999999994,14.62,21.608,553.9639999999998,2388.048,9068.298000000004,1.3,47.32800000000001,522.2719999999997,2388.0520000000006,8147.274,8.417239999999996,0.03,392.0,2388.0,100.0,38.882000000000026,23.363000000000017,0.0,0.24945941553683987,4.847707705710162,1.9755632108350125,0.0,0.0044721359549988885,0.7036192152006898,0.03563705936286262,3.9726338869828477,0.0,0.06300793600808724,0.28551707479585997,0.031144823003437842,3.245986752900091,0.0127825271366785,0.0,0.9999999999999964,0.0,0.0,0.08927485648266469,0.05846926543066565,118,0,0
72,131,0.0002,-0.0004,100.0,518.67,642.9,1588.49,1410.57,14.62,21.61,553.52,2388.11,9072.03,1.3,47.69,521.47,2388.09,8149.27,8.445,0.03,394,2388,100.0,38.91,23.2905,518.67,642.6700000000008,1587.743999999999,1409.1539999999998,14.62,21.610000000000007,553.2739999999998,2388.086000000002,9068.26,1.3,47.59999999999999,521.4080000000001,2388.0920000000006,8147.994000000003,8.43378000000001,0.03,393.2,2388.0,100.0,38.85600000000004,23.32437999999998,0.0,0.40348482003738256,3.9424205762447673,5.096810767531348,0.0,0.0,0.4353504335610956,0.03361547262343013,3.115950898210743,0.0,0.056124860801439476,0.29149614062683177,0.03898717737854623,1.948417306422547,0.014801587752664923,0.0,1.3038404810405853,0.0,0.0,0.14328293687663157,0.04128288991819138,50,0,0
73,112,0.0056,0.0002,100.0,518.67,642.27,1576.93,1398.62,14.62,21.61,554.41,2388.08,9051.39,1.3,47.25,522.02,2388.05,8136.87,8.4317,0.03,393,2388,100.0,38.95,23.3074,518.67,642.356,1583.9040000000027,1402.6079999999997,14.62,21.610000000000007,554.1300000000002,2388.0540000000005,9058.377999999992,1.3,47.35600000000003,521.932,2388.073999999998,8137.524000000012,8.420800000000005,0.03,392.6,2388.0,100.0,38.882000000000026,23.341040000000028,0.0,0.3234656086817337,4.730061310385442,4.647727401645073,0.0,0.0,0.21083168642325875,0.016733200530673068,4.242684291826619,0.0,0.12953763931768744,0.240769599410338,0.018165902124678453,2.021912461015255,0.013701824696010197,0.0,1.1401754250989622,0.0,0.0,0.05761944116356246,0.07650498676556597,131,0,0
74,137,0.0017,-0.0004,100.0,518.67,642.61,1595.16,1406.15,14.62,21.61,552.44,2388.1,9063.35,1.3,47.54,521.39,2388.07,8139.59,8.4362,0.03,392,2388,100.0,38.79,23.201,518.67,642.7560000000001,1592.0760000000005,1407.890000000001,14.62,21.61,553.4999999999998,2388.086000000001,9058.219999999996,1.3,47.51399999999999,521.3160000000007,2388.1040000000003,8140.973999999999,8.453840000000003,0.03,392.6,2388.0,100.0,38.80000000000001,23.25902000000001,0.0,0.21232051243386119,3.4620629688092976,4.789911272664426,0.0,0.0,0.6697760819854816,0.023021728865850584,3.3766181306101037,0.0,0.06655824516909294,0.30590848304731405,0.04159326868787595,3.8489453100797673,0.01644788740232972,0.0,0.5477225575053062,0.0,0.0,0.045825756949521006,0.04848460580432078,126,0,0
75,88,0.0036,0.0001,100.0,518.67,642.13,1594.47,1403.3,14.62,21.61,554.11,2388.12,9051.28,1.3,47.4,521.52,2388.1,8132.14,8.4316,0.03,392,2388,100.0,38.98,23.4919,518.67,642.1899999999998,1588.1220000000012,1404.6239999999991,14.62,21.609999999999992,553.4780000000003,2388.0820000000003,9055.387999999995,1.3,47.46199999999999,521.8400000000004,2388.0739999999987,8138.069999999998,8.42756,0.03,392.6,2388.0,100.0,38.89199999999997,23.36083999999999,0.0,0.35637059362397117,3.7766612238855877,5.5296500793448455,0.0,4.232381453571257e-09,0.5451330112915507,0.027748873852227077,3.9357235675242523,0.0,0.16084153692375736,0.42059481689607875,0.019493588687480277,3.920497417420369,0.02115473942169749,0.0,1.140175425099174,0.0,0.0,0.05540758070876237,0.08106311121589536,113,0,0
76,205,0.0004,0.0002,100.0,518.67,643.14,1603.48,1420.07,14.62,21.61,551.82,2388.18,9114.99,1.3,48.04,520.19,2388.14,8182.45,8.5125,0.03,395,2388,100.0,38.46,23.0737,518.67,643.4620000000011,1601.1779999999992,1424.9520000000018,14.62,21.610000000000007,552.1340000000001,2388.1499999999987,9108.978000000006,1.3,47.99400000000008,520.1700000000004,2388.155999999999,8180.953999999998,8.50778,0.03,396.0,2388.0,100.0,38.49399999999998,23.09143999999996,0.0,0.40714862151344616,2.0198688076196873,5.118155917900835,0.0,0.0,0.34268060931679933,0.024494897426192024,3.5505943165600358,0.0,0.10310189135021111,0.3056959273536229,0.030495901379151594,2.597196565631673,0.02078898746927437,0.0,0.7071067811853818,0.0,0.0,0.13939153489363615,0.02043068770252734,10,1,2
77,162,-0.0027,0.0003,100.0,518.67,642.79,1593.81,1418.62,14.62,21.61,552.24,2388.25,9045.43,1.3,47.81,520.16,2388.21,8128.16,8.4543,0.03,396,2388,100.0,38.75,23.1712,518.67,642.8619999999997,1593.2319999999972,1415.1320000000032,14.62,21.610000000000007,552.3979999999998,2388.1940000000027,9044.556,1.3,47.74800000000002,520.6260000000001,2388.1939999999986,8126.909999999994,8.457259999999996,0.03,394.8,2388.0,100.0,38.74399999999998,23.199160000000045,0.0,0.37505999520067357,5.2642254890903795,3.8057942666418594,0.0,0.0,0.35744929710185946,0.03646916505649826,3.643820796925293,0.0,0.12316655390158948,0.35948574380744924,0.0230217288592045,1.7308379473695845,0.015431234558558314,0.0,0.8366600265341919,0.0,0.0,0.05128352561983707,0.07256771320632993,34,0,0
78,72,-0.0034,0.0003,100.0,518.67,641.78,1580.66,1389.33,14.62,21.61,554.93,2387.99,9062.94,1.3,47.2,522.51,2387.96,8148.46,8.3793,0.03,391,2388,100.0,39.0,23.2748,518.67,642.0999999999996,1583.735999999999,1395.2000000000003,14.62,21.607999999999997,554.8659999999999,2387.9859999999994,9064.284,1.3,47.10400000000004,522.4459999999999,2387.9900000000025,8150.135999999999,8.399840000000001,0.03,390.8,2388.0,100.0,39.074,23.41156,0.0,0.24052026941631346,4.181845286473558,6.479733790828199,0.0,0.004472135954997896,0.1916507239745642,0.0270185121728865,4.574393948923538,0.0,0.12381437719423996,0.09044335243670366,0.029154759474122008,2.305109541864856,0.01671983851596234,0.0,0.8366600265341303,0.0,0.0,0.062289646009568204,0.07819442435366163,107,0,0
79,101,-0.0031,-0.0001,100.0,518.67,642.43,1590.94,1405.39,14.62,21.61,553.4,2388.15,9040.39,1.3,47.66,521.55,2388.14,8125.55,8.4516,0.03,393,2388,100.0,38.72,23.287,518.67,642.5459999999999,1587.9719999999986,1406.2299999999998,14.62,21.610000000000007,553.682,2388.099999999999,9043.984000000002,1.3,47.474000000000046,521.5079999999999,2388.0960000000005,8125.700000000003,8.440939999999987,0.03,392.6,2388.0,100.0,38.865999999999985,23.32022,0.0,0.20132063977697962,4.215977941118462,3.569474751276299,0.0,0.0,0.33596130729579793,0.04183300132768348,3.614910787270911,0.0,0.10945318634010502,0.130076900333012,0.032093613071060206,2.5967190837665957,0.01728881141085395,0.0,0.8944271909999302,0.0,0.0,0.10597169433391986,0.04164122956877912,63,0,0
80,133,-0.0029,0.0001,100.0,518.67,642.64,1591.41,1407.15,14.62,21.61,552.63,2388.11,9069.7,1.3,47.57,521.05,2388.02,8142.89,8.4671,0.03,393,2388,100.0,38.69,23.2813,518.67,642.6919999999998,1590.6199999999994,1408.3760000000013,14.62,21.610000000000007,553.2639999999996,2388.109999999998,9067.130000000001,1.3,47.51599999999995,521.3119999999999,2388.0780000000022,8143.433999999991,8.445260000000006,0.03,392.8,2388.0,100.0,38.8,23.294759999999968,0.0,0.23392306427581017,4.295113502574563,1.836989384833591,0.0,0.0,0.45872649803488097,0.015811388299811283,4.9127538102411386,0.0,0.146047937335668,0.36928308924120923,0.03701351104611123,3.441660936235553,0.012600714265451814,0.0,0.44721359549962747,0.0,0.0,0.06519202405198384,0.05114677897971654,90,0,0
81,213,-0.0027,0.0003,100.0,518.67,643.49,1598.35,1427.83,14.62,21.61,551.53,2388.2,9075.26,1.3,48.11,519.67,2388.22,8148.37,8.4987,0.03,397,2388,100.0,38.46,23.1537,518.67,643.435999999999,1599.0040000000004,1427.6780000000022,14.62,21.610000000000007,551.2360000000002,2388.2160000000013,9077.585999999996,1.3,48.032000000000025,519.7180000000003,2388.192000000002,8150.399999999999,8.506620000000003,0.03,396.0,2388.0,100.0,38.446000000000026,23.130459999999967,0.0,0.19449935732715784,3.161776399437703,2.6608025105341753,0.0,0.0,0.18862661529711763,0.0304959013644834,3.054550703424034,0.0,0.09471008394026252,0.31940569813218966,0.04549725266492342,3.0800324673591213,0.009415519104091543,0.0,0.7071067811873438,0.0,0.0,0.10597169433408594,0.059243590370706645,8,1,2
82,162,-0.0016,0.0,100.0,518.67,643.57,1597.99,1427.69,14.62,21.61,551.15,2388.2,9058.64,1.3,48.08,520.02,2388.29,8126.2,8.5028,0.03,397,2388,100.0,38.62,23.1211,518.67,643.3780000000003,1595.9319999999987,1422.1419999999973,14.62,21.610000000000007,551.9499999999994,2388.2280000000005,9051.324000000004,1.3,48.08,519.9300000000005,2388.254,8127.331999999999,8.50891999999999,0.03,395.4,2388.0,100.0,38.54199999999994,23.181039999999978,0.0,0.22454398232736156,4.039160803927731,3.846033021180205,0.0,0.0,0.4971418308687309,0.045497252673964365,4.426921051935273,0.0,0.09974968671636461,0.1948075973958892,0.02966479396217844,2.414895442872166,0.011275504423346353,0.0,1.3416407864999482,0.0,0.0,0.08526429498917051,0.05495546378654811,9,1,2
83,73,-0.0024,0.0002,100.0,518.67,642.81,1594.68,1406.9,14.62,21.61,553.87,2388.06,9058.7,1.3,47.2,521.67,2388.09,8141.38,8.4309,0.03,392,2388,100.0,38.74,23.3021,518.67,642.5859999999999,1588.6899999999996,1402.4960000000003,14.62,21.61,554.3579999999995,2388.0660000000025,9058.824,1.3,47.38599999999995,521.86,2388.0599999999995,8140.986,8.416440000000005,0.03,392.6,2388.0,100.0,38.89599999999998,23.372619999999994,0.0,0.21938550544648006,4.330265580770038,4.674957753819906,0.0,0.0,0.6290230520421382,0.0288097205831558,4.483155138958941,0.0,0.11717508267545101,0.20149441679575025,0.037416573868440176,2.327494360894557,0.016892986710468773,0.0,0.547722557505556,0.0,0.0,0.18609137540465845,0.08588173263272766,137,0,0
84,172,0.0015,0.0001,100.0,518.67,643.39,1588.7,1412.73,14.62,21.61,552.47,2388.16,9050.57,1.3,47.6,520.88,2388.22,8130.61,8.4791,0.03,395,2388,100.0,38.62,23.2039,518.67,642.756,1592.9000000000015,1411.2439999999997,14.62,21.610000000000007,552.5240000000002,2388.1499999999965,9048.333999999999,1.3,47.65799999999997,520.8720000000003,2388.1619999999975,8131.068000000002,8.456440000000008,0.03,394.0,2388.0,100.0,38.739999999999995,23.215140000000076,0.0,0.44964430386708304,4.386199949840873,3.619707170475766,0.0,0.0,0.4563770371077716,0.020000000003287725,2.6378172794766916,0.0,0.05630275304094538,0.19331321734567403,0.06016643582491857,2.9635232410129864,0.028968741774541475,0.0,1.2247448713915383,0.0,0.0,0.08860022573331917,0.05188480509742151,58,0,0
85,34,0.0014,-0.0005,100.0,518.67,642.58,1582.94,1413.22,14.62,21.61,553.55,2388.07,9045.23,1.3,47.73,521.43,2388.09,8126.6,8.4228,0.03,393,2388,100.0,38.84,23.3107,518.67,642.742,1589.0120000000002,1405.875999999999,14.62,21.61,553.1920000000001,2388.0899999999992,9049.254000000004,1.3,47.51599999999998,521.4920000000002,2388.1140000000005,8129.789999999998,8.425300000000004,0.03,392.8,2388.0,100.0,38.856000000000016,23.238419999999984,0.0,0.28734996084902015,5.165793259510133,6.150177233218968,0.0,0.0,0.25479403446684445,0.024494897428771013,2.6988849549407643,0.0,0.12074767078498358,0.32259882206844465,0.02880972058228502,2.085329710141147,0.008763560920082614,0.0,1.0954451150103335,0.0,0.0,0.08792041856133676,0.06967307227329743,118,0,0
86,110,-0.0012,0.0004,100.0,518.67,643.07,1586.29,1404.83,14.62,21.61,553.65,2388.05,9074.53,1.3,47.52,521.52,2388.13,8148.14,8.45,0.03,394,2388,100.0,38.94,23.2484,518.67,642.898,1586.9520000000005,1406.1500000000003,14.62,21.61,553.5300000000001,2388.0639999999994,9066.589999999997,1.3,47.42400000000004,521.546,2388.100000000001,8145.828000000003,8.440180000000003,0.03,392.6,2388.0,100.0,38.843999999999994,23.309480000000004,0.0,0.24159884105660492,3.042469391794351,2.395203540410299,0.0,0.0,0.2006240264762327,0.015165750888981377,4.795826310452942,0.0,0.0814248119433091,0.20851858430308368,0.0387298334616664,2.1974234912701083,0.01891049972899175,0.0,1.3416407864998807,0.0,0.0,0.12340988615179614,0.04568749281807181,89,0,0
87,56,-0.0019,0.0005,100.0,518.67,642.18,1584.33,1391.48,14.62,21.61,554.39,2388.04,9056.99,1.3,47.4,522.15,2388.02,8146.94,8.4313,0.03,393,2388,100.0,38.89,23.2605,518.67,642.1479999999999,1585.836000000001,1397.226,14.62,21.609999999999992,554.3040000000005,2388.04,9059.681999999997,1.3,47.298000000000016,522.1460000000002,2388.0440000000003,8142.170000000004,8.418000000000005,0.03,392.2,2388.0,100.0,38.987999999999985,23.37482,0.0,0.3762578902823566,6.274964541732587,3.6572298259751705,0.0,4.728096185986014e-09,0.47893632144575976,0.02549509756811687,3.297312542059374,0.0,0.08899438184516632,0.3303483010402403,0.02880972058180885,4.446504244909903,0.03008080783489785,0.0,0.8366600265341961,0.0,0.0,0.07155417527999354,0.07075278793094293,116,0,0
88,68,0.0021,0.0005,100.0,518.67,642.91,1593.67,1405.22,14.62,21.61,553.68,2388.14,9046.75,1.3,47.39,521.69,2388.18,8127.79,8.4101,0.03,394,2388,100.0,38.8,23.4181,518.67,642.9259999999997,1588.374000000001,1408.816,14.62,21.61,553.3820000000003,2388.152000000001,9042.624000000005,1.3,47.59199999999999,521.268,2388.1400000000003,8123.439999999997,8.44868,0.03,393.2,2388.0,100.0,38.812,23.321899999999992,0.0,0.35767303504758635,5.114482378501134,3.1844983906416013,0.0,0.0,0.25242820761512536,0.013038404809505489,3.2086882054817965,0.0,0.13627178724887354,0.368334087480203,0.026457513110298505,4.3526084133539795,0.023048036792751306,0.0,0.8366600265342089,0.0,0.0,0.11300442469214571,0.07843484557261515,115,0,0
89,177,0.001,-0.0003,100.0,518.67,642.91,1588.94,1407.43,14.62,21.61,553.18,2388.08,9057.58,1.3,47.36,521.47,2388.12,8130.76,8.4575,0.03,395,2388,100.0,38.82,23.235,518.67,642.8899999999999,1589.3179999999993,1407.8840000000005,14.62,21.61,553.3400000000004,2388.097999999999,9053.052,1.3,47.449999999999974,521.2560000000005,2388.127999999999,8133.040000000003,8.437439999999992,0.03,393.8,2388.0,100.0,38.82399999999998,23.274819999999973,0.0,0.23906066175822044,2.9606705321588165,3.558234112590293,0.0,0.0,0.26897955312669874,0.03492849839490762,4.178776136630948,0.0,0.09246621004452485,0.19165072397383223,0.013038404805596331,1.496863387189881,0.016376293842015558,0.0,1.3038404810402067,0.0,0.0,0.08443932733031492,0.03843529627829042,136,0,0
90,146,-0.0011,0.0003,100.0,518.67,643.45,1587.78,1418.85,14.62,21.61,552.31,2388.19,9087.59,1.3,48.0,521.32,2388.09,8156.46,8.4686,0.03,393,2388,100.0,38.6,23.1409,518.67,643.1639999999996,1594.2200000000007,1419.7540000000024,14.62,21.61,552.628,2388.1660000000034,9083.887999999995,1.3,47.968,520.6020000000001,2388.1200000000017,8156.611999999996,8.469739999999993,0.03,394.6,2388.0,100.0,38.640000000000015,23.135180000000013,0.0,0.3986602563587596,6.8856335946651654,4.853882981697371,0.0,0.0,0.5042519211659341,0.0260768096212795,3.410772639870636,0.0,0.10158740079345732,0.527181183275353,0.027386127876906353,2.1538036121888076,0.014586397773260056,0.0,1.1401754250992489,0.0,0.0,0.0966953980290383,0.0539350257254564,28,1,1
91,234,-0.0003,0.0001,100.0,518.67,643.18,1605.05,1419.74,14.62,21.61,552.22,2388.2,9052.13,1.3,48.01,520.96,2388.21,8123.71,8.5104,0.03,395,2388,100.0,38.73,23.2522,518.67,643.3259999999998,1597.5820000000017,1417.7220000000002,14.62,21.61,552.0100000000004,2388.2140000000027,9049.765999999985,1.3,47.96200000000006,520.1040000000008,2388.224000000001,8126.663999999997,8.488259999999993,0.03,394.4,2388.0,100.0,38.61199999999998,23.121280000000006,0.0,0.23649524308163594,5.183369560431655,3.363624533149635,0.0,0.0,0.32179185819302886,0.026076809626813066,2.8054464885462465,0.0,0.03962322551199344,0.5250047618828119,0.0328633534483316,3.5239438134023184,0.022729562248305336,0.0,0.5477225575058057,0.0,0.0,0.11388590782005609,0.09294058317011414,38,0,0
92,150,-0.001,-0.0004,100.0,518.67,644.03,1597.06,1414.07,14.62,21.61,550.88,2388.23,9049.25,1.3,47.98,520.17,2388.19,8122.89,8.4804,0.03,394,2388,100.0,38.53,23.1211,518.67,643.1779999999997,1596.3680000000015,1420.522000000001,14.62,21.61,551.7040000000001,2388.2160000000003,9048.137999999997,1.3,48.009999999999934,520.258,2388.2240000000006,8123.536000000003,8.484439999999996,0.03,395.4,2388.0,100.0,38.550000000000004,23.15868000000002,0.0,0.5210278303511799,3.9260501779805583,4.00536764854651,0.0,0.0,0.5440404396751714,0.020736441355807027,2.4783300829200416,0.0,0.08746427842275133,0.37211557344327223,0.030495901356672454,2.3047950017272787,0.016030377412895716,0.0,1.341640786500266,0.0,0.0,0.05873670062232515,0.05538990882823636,20,1,1
93,244,-0.0019,-0.0003,100.0,518.67,643.02,1598.84,1416.19,14.62,21.61,552.86,2388.15,9074.82,1.3,47.67,520.66,2388.14,8155.63,8.4826,0.03,392,2388,100.0,38.7,23.1944,518.67,643.0660000000001,1594.7240000000002,1417.6859999999992,14.62,21.61,552.3320000000002,2388.1340000000005,9078.880000000008,1.3,47.73399999999997,520.7319999999996,2388.144000000001,8154.142000000004,8.489220000000003,0.03,394.0,2388.0,100.0,38.67400000000004,23.201160000000037,0.0,0.5152475133370414,2.8917261281114333,2.4252072076498847,0.0,0.0,0.48966314952254664,0.04827007354491337,4.267944470150364,0.0,0.04393176527311368,0.2324220299349855,0.025099800797489635,1.6469881602800027,0.016135271922132283,0.0,1.2247448713916065,0.0,0.0,0.08532291603088114,0.050506514431286585,85,0,0
94,133,0.0008,0.0001,100.0,518.67,642.77,1589.5,1420.94,14.62,21.61,552.78,2388.17,9051.22,1.3,47.81,520.62,2388.13,8133.36,8.5167,0.03,393,2388,100.0,38.63,23.2933,518.67,642.7779999999999,1594.4679999999983,1414.9819999999995,14.62,21.61,552.6119999999999,2388.157999999999,9058.074,1.3,47.696000000000005,520.9199999999997,2388.140000000001,8133.992,8.473760000000002,0.03,393.6,2388.0,100.0,38.69399999999999,23.202440000000013,0.0,0.11300442469129539,5.538494380244521,4.22354353594223,0.0,0.0,0.27307508125101254,0.025884358206024277,5.028133848651602,0.0,0.08619744775801001,0.3577708764003955,0.02645751311215585,2.2474029456248465,0.028827469538602712,0.0,0.5477225575053711,0.0,0.0,0.15372052563011412,0.09470255012404503,55,0,0
95,89,0.0001,0.0004,100.0,518.67,641.97,1586.25,1398.61,14.62,21.61,553.47,2388.08,9052.14,1.3,47.42,521.95,2388.1,8135.14,8.4294,0.03,394,2388,100.0,38.94,23.3458,518.67,642.3280000000003,1585.4579999999985,1403.1119999999994,14.62,21.608000000000008,553.4580000000003,2388.082,9050.49,1.3,47.42800000000004,521.7199999999999,2388.0500000000015,8132.858,8.427139999999993,0.03,393.0,2388.0,100.0,38.93400000000004,23.342859999999984,0.0,0.5455914222199149,3.1263189216710696,4.251749051861247,0.0,0.0044721359549988885,0.29405781744422327,0.017888543816676757,2.770875312976238,0.0,0.05630275304108019,0.3181194744112454,0.03162277660185007,3.486419366629432,0.008429294157878329,0.0,0.9999999999999876,0.0,0.0,0.07469939758793542,0.04966838028363362,128,0,0
96,97,-0.0006,0.0003,100.0,518.67,642.3,1590.88,1397.94,14.62,21.61,553.99,2388.03,9062.41,1.3,47.14,522.3,2388.01,8148.24,8.411,0.03,391,2388,100.0,38.96,23.4606,518.67,642.2740000000006,1588.696000000002,1399.8599999999994,14.62,21.609999999999992,554.3219999999995,2388.0279999999993,9069.903999999993,1.3,47.259999999999934,522.3079999999995,2388.0380000000014,8149.114000000003,8.41294,0.03,392.0,2388.0,100.0,39.019999999999996,23.373659999999997,0.0,0.13202272531603598,6.148636434202218,4.033088146816915,0.0,4.232381453571257e-09,0.36547229717179514,0.010954451151601654,4.7984299515601005,0.0,0.1226784414638469,0.2308029462553568,0.0383405790265951,3.7892519050597686,0.018899814813905194,0.0,0.9999999999999787,0.0,0.0,0.06204836822993887,0.07275124053925083,137,0,0
97,134,0.0013,-0.0001,100.0,518.67,642.59,1582.96,1410.92,14.62,21.61,554.05,2388.06,9076.36,1.3,47.38,521.58,2388.06,8155.48,8.45,0.03,395,2388,100.0,38.61,23.2953,518.67,642.4740000000002,1586.958000000002,1403.137999999999,14.62,21.610000000000007,553.9400000000003,2388.0460000000007,9078.601999999992,1.3,47.384,521.7219999999998,2388.0520000000015,8153.289999999994,8.425780000000001,0.03,393.6,2388.0,100.0,38.804000000000045,23.35935999999998,0.0,0.2784420945191624,3.9671929622842974,4.9166268924956436,0.0,0.0,0.4011857425185818,0.018165902124887594,4.1241205123056375,0.0,0.0934344690143566,0.21684095554096317,0.013038404812873395,4.418517851043797,0.018801515896324235,0.0,1.341640786499984,0.0,0.0,0.16241921068643103,0.05455811580324615,82,0,0
98,121,0.0017,0.0001,100.0,518.67,642.68,1599.51,1415.47,14.62,21.61,553.44,2388.13,9062.34,1.3,47.66,521.53,2388.09,8146.39,8.4235,0.03,394,2388,100.0,38.76,23.3608,518.67,642.744,1593.5779999999993,1411.744000000001,14.62,21.610000000000007,553.2459999999998,2388.113999999999,9063.680000000004,1.3,47.61399999999997,521.3620000000004,2388.116,8141.980000000003,8.459480000000003,0.03,394.0,2388.0,100.0,38.76400000000001,23.307900000000036,0.0,0.24935917869663698,4.324016651216779,4.81548336099413,0.0,0.0,0.1596245595147044,0.015165750888410972,2.6542136312023543,0.0,0.11674759098152503,0.32583738275437524,0.01516575088553806,3.216822966843749,0.021676300422363105,0.0,0.7071067811866606,0.0,0.0,0.03646916505755421,0.05936800485109401,59,0,0
99,97,0.0047,-0.0,100.0,518.67,642.0,1585.03,1397.98,14.62,21.61,554.75,2388.01,9067.16,1.3,47.26,521.82,2388.02,8150.38,8.4003,0.03,391,2388,100.0,38.95,23.3595,518.67,642.3699999999998,1584.4060000000002,1399.4899999999984,14.62,21.610000000000007,554.3719999999996,2388.0040000000017,9067.76000000001,1.3,47.19400000000003,521.972,2388.0239999999985,8152.418000000005,8.399119999999998,0.03,391.0,2388.0,100.0,38.99400000000001,23.39449999999999,0.0,0.296816441593161,1.90170449860023,2.7439023306254136,0.0,0.0,0.48782168873501563,0.01816590212273319,4.0393068712386695,0.0,0.07127411872486769,0.35379372521219665,0.020736441357100885,4.816266188655028,0.01611946028873539,0.0,0.7071067811865275,0.0,0.0,0.0782943165242414,0.07850869378609467,117,0,0
100,198,0.0013,0.0003,100.0,518.67,642.95,1601.62,1424.99,14.62,21.61,552.48,2388.06,9155.03,1.3,47.8,521.07,2388.05,8214.64,8.4903,0.03,396,2388,100.0,38.7,23.1855,518.67,643.2220000000002,1596.9799999999984,1417.8019999999992,14.62,21.610000000000007,553.1040000000005,2388.061999999996,9146.748000000001,1.3,47.65399999999994,521.0640000000004,2388.0520000000006,8215.297999999995,8.4682,0.03,395.0,2388.0,100.0,38.64000000000002,23.22699999999997,0.0,0.17555625878389508,3.461343669722891,7.014140717150263,0.0,0.0,0.37792856467867486,0.032710854468354936,5.678936520011481,0.0,0.09289779330014848,0.23681216184733084,0.03563705936117425,3.7052152435201107,0.015201973556120331,0.0,0.7071067811878036,0.0,0.0,0.04847679857421397,0.04309419914562906,20,1,1
